"City","State","Latitude","Longitude"
"Marietta","OK",33.940992,-97.140462
"Hiram","OH",41.312555,-81.14371
"Brinsmade","ND",48.182499,-99.324024
"Camp Springs","MD",38.804003,-76.90664
"Concord","TN",35.868691,-84.141859
"South Lagrange","ME",45.116172,-68.815035
"Buckley","MI",44.504447,-85.677014
"Fruitvale","TX",32.683185,-95.803298
"Cedar Crest","NM",35.107546,-106.372802
"Centerville","NY",42.479785,-78.249735
"Brazilton","KS",37.559771,-94.95747
"Goldsboro","NC",35.384884,-77.992765
"Marion","SD",43.423039,-97.260615
"Donie","TX",31.477119,-96.222469
"Pearl","MS",32.274591,-90.132031
"Gulfcrest","AL",30.99546,-88.237506
"Fort Lawn","SC",34.702089,-80.894798
"Danville","CA",37.821593,-121.999961
"Crouch","ID",44.115172,-115.970954
"Prue","OK",36.242081,-96.340464
"Conrad","MT",48.170251,-111.94613
"Mendenhall","MS",31.961824,-89.870078
"Burlington","WY",44.447177,-108.432336
"Pelham","AL",33.285669,-86.809989
"Raymond","GA",33.338728,-84.714655
"Addie","NC",35.405934,-83.159866
"Bartlett","NH",44.078125,-71.282851
"Odessa","WA",47.333202,-118.690827
"Linn Grove","IA",42.891644,-95.246664
"Riverland","FL",26.093976,-80.186713
"Campia","WI",45.537458,-91.665723
"Moscow","OH",38.857012,-84.229102
"Long Beach","NC",33.910452,-78.117771
"Clarendon","AR",34.693152,-91.313737
"Bedford","NY",41.204262,-73.64374
"North Buffalo","PA",40.762842,-79.583658
"Wurtland","KY",38.550358,-82.777944
"Strawberry Plains","TN",36.063141,-83.686011
"Wren","OH",40.800881,-84.77524
"Mayday","CO",37.350554,-108.076741
"Menominee","IL",42.487782,-90.533184
"Bath","SC",33.504581,-81.869002
"Leadville","CO",39.250823,-106.292524
"Doyle","TX",27.887523,-97.344436
"Crestline","OH",40.787557,-82.736568
"San Antonito","NM",34.527972,-106.610997
"White River Junction","VT",43.64896,-72.319258
"Bullard","GA",32.630421,-83.497125
"Madisonburg","PA",40.926177,-77.517216
"Monson","CA",36.492173,-119.336507
"Logan","NM",35.365329,-103.410791
"Gustine","TX",31.845149,-98.40282
"Floral","AR",35.587301,-91.757086
"Hazard","NE",41.090566,-99.079256
"Mabelvale","AR",34.655093,-92.386543
"Brewster","OH",40.707003,-81.59818
"Carthage","MO",37.176447,-94.310223
"Ucon","ID",43.596302,-111.963858
"Porterville","CA",36.06523,-119.016768
"Culdesac","ID",46.37461,-116.673203
"South Beach","OR",44.612617,-124.048728
"Waterloo","WI",43.183884,-88.988442
"Cherry Valley","AR",35.402029,-90.753168
"Raleigh","GA",32.936796,-84.636315
"Highland Hills","OH",41.448387,-81.51901
"Newkirk","OK",36.886202,-97.077155
"Grant Park","IL",41.241145,-87.646149
"Washington","AR",33.774005,-93.68268
"Clifton","CO",39.091926,-108.448978
"Oxford","IA",41.723344,-91.790453
"Falkner","MS",34.842038,-88.934228
"Princeton","IA",41.674754,-90.340407
"Hannastown","PA",40.353679,-79.496707
"Gratis","OH",39.647832,-84.527171
"Railroad","PA",39.760658,-76.698305
"Glennie","MI",44.56057,-83.725816
"Winchester","OK",35.791342,-96.000903
"Frederick","MD",39.414269,-77.410541
"Caney","OK",34.23626,-96.237939
"Burlington","WV",39.337599,-78.91808
"French Creek","NY",42.067833,-79.703661
"Mahanoy City","PA",40.812588,-76.141603
"Josephine","TX",33.061229,-96.307203
"Jacksonville","MD",39.518162,-76.559412
"Hidden Hills","CA",34.160283,-118.65231
"Brinnon","WA",47.679259,-122.898214
"Elberta","AL",30.414365,-87.597762
"Memphis","AL",33.136514,-88.297534
"Bellaire","MI",44.980282,-85.211173
"Flemington","WV",39.266481,-80.132028
"Silver Hill","MD",38.84178,-76.945808
"Purdy","MO",36.817286,-93.92076
"Durand","WI",44.626354,-91.965726
"Blueberry","WI",46.580218,-91.668799
"Selden","NY",40.866487,-73.035663
"Wilmington","OH",39.445339,-83.828537
"Hickory Grove","SC",34.983188,-81.416475
"Beverly","MO",39.368055,-94.867185
"Alamogordo","NM",32.899532,-105.960265
"Brownfield","ME",43.938128,-70.908677
"Morgan","VT",44.913659,-72.014264
"Noyack","NY",40.995655,-72.341194
"Sheridan","NY",42.488391,-79.237263
"Reeves","LA",30.521033,-93.047654
"Plains","GA",32.034051,-84.392691
"Pender","VA",38.870668,-77.368875
"Sherman","NM",32.746744,-107.886424
"Monkstown","TX",33.790934,-95.928306
"Butler","KY",38.786457,-84.369659
"Chalfont","PA",40.28844,-75.209062
"Witts Springs","AR",35.768134,-92.866836
"Buist","ID",42.327139,-112.605534
"Holladay","UT",40.668836,-111.824656
"Avon","MA",42.130655,-71.041158
"Eagledale","WA",47.614264,-122.515411
"Mackinac Island","MI",45.84918,-84.618934
"Thibodaux","LA",29.795763,-90.822871
"Christie","WI",44.647184,-90.596529
"Wilber","NE",40.481393,-96.960584
"Paradise","AK",62.415556,-160.049167
"Deer Trail","CO",39.614982,-104.044403
"Danielsville","GA",34.124277,-83.221263
"Henryetta","OK",35.443774,-96.005726
"Andalusia","IL",41.439199,-90.717641
"Beaufort","SC",32.431581,-80.669829
"Tennessee Ridge","TN",36.311999,-87.773356
"South Jacksonville","IL",39.708658,-90.228176
"Alexander Mills","NC",35.310677,-81.858714
"Sigourney","IA",41.333345,-92.204626
"Bartlett","NE",41.885286,-98.5523
"Dayton","PA",40.880343,-79.241983
"Kaka","AZ",32.50978,-112.316531
"West New York","NJ",40.787879,-74.014306
"Mona","UT",39.816066,-111.855491
"Grasston","MN",45.794681,-93.149107
"Stratford","CT",41.184542,-73.133165
"Redmon","IL",39.645313,-87.861698
"Atwood","IL",39.799477,-88.462279
"Arco","MN",44.383576,-96.183648
"Pinebluff","NC",35.109879,-79.472259
"Smithton","MO",38.680018,-93.092979
"Parrish","WI",45.419682,-89.402624
"Minburn","IA",41.756376,-94.027454
"Salem","OR",44.942898,-123.035096
"Gerald","MO",38.399771,-91.330709
"Grapeland","TX",31.491845,-95.478561
"Northport","NE",41.682195,-103.087431
"Winchester","OH",38.941736,-83.650754
"Glen Fork","WV",37.695945,-81.528995
"Coral","PA",40.499235,-79.173923
"Sheppard","AR",33.626508,-93.722125
"Dobson","NC",36.395689,-80.722567
"Cass Lake","MN",47.379398,-94.60415
"Leighton","IA",41.337224,-92.78714
"Toston","MT",46.172707,-111.441076
"Ironwood","MI",46.45467,-90.171008
"Village of Oak Creek (Big Park)","AZ",34.781268,-111.760599
"Burkett","TX",31.995976,-99.225618
"Lily","SD",45.181347,-97.683422
"Lawen","OR",43.442931,-118.80104
"Woody Creek","CO",39.270263,-106.886152
"Tidewater","OR",44.411231,-123.900392
"Campo Rico","PR",18.337173,-65.897942
"Knob Noster","MO",38.76668,-93.558546
"Waconia","MN",44.850796,-93.786909
"Genoa","IL",42.097248,-88.692869
"Scotts Hill","TN",35.515073,-88.245316
"Ivanof Bay","AK",55.9,-159.483333
"Crosby","ND",48.9142,-103.29491
"Urbancrest","OH",39.897563,-83.086853
"Langley","OK",36.467921,-95.071523
"Lower Squankum","NJ",40.158725,-74.156808
"Bethania","NC",36.18236,-80.338108
"Kenner","LA",29.994092,-90.241743
"Ash Grove","MO",37.315326,-93.5852
"Mount Lebanon","LA",32.503764,-93.049051
"Pesotum","IL",39.914753,-88.273383
"Council Hill","OK",35.559503,-95.675172
"Leetonia","OH",40.877282,-80.755356
"South El Monte","CA",34.051955,-118.046734
"Volland","KS",38.944445,-96.404443
"Lemont","PA",40.810617,-77.818334
"Warwick","GA",31.831007,-83.918789
"Bergenfield","NJ",40.927599,-73.997361
"Stinson Beach","CA",37.900482,-122.644426
"Kingston","LA",32.184327,-93.711013
"Brookline","VT",43.031746,-72.60148
"Queen Valley","AZ",33.298666,-111.289571
"Quincy","FL",30.587139,-84.583245
"Sanderson","FL",30.252179,-82.272894
"Modena","WI",44.457466,-91.796548
"Manalapan","FL",26.569236,-80.044764
"Nice","CA",39.123225,-122.848327
"Urie","WY",41.316062,-110.336268
"Harbor Hills","NY",40.790935,-73.746521
"Belmont Estates","VA",38.452714,-78.919788
"Ackerman","MS",33.310124,-89.172843
"Bowie","CO",38.921377,-107.540056
"Progress","TX",34.282855,-102.809941
"Phillipsburg","KS",39.756121,-99.323985
"Summitville","TN",35.559519,-85.992487
"Merrillville","IN",41.482814,-87.332814
"Alton","TX",26.287293,-98.313349
"Starkey","NY",42.535349,-76.924406
"Onion Creek","TX",30.136601,-97.784171
"Friendship","MD",38.736784,-76.589404
"Northbranch","KS",39.972791,-98.37172
"Dollar Point","CA",39.187962,-120.099913
"Elbing","KS",38.052793,-97.12781
"Millersville","TN",36.371161,-86.709997
"Avon","ME",44.806168,-70.271177
"Blue Anchor","NJ",39.689561,-74.882665
"Locust Valley","NY",40.875932,-73.597071
"Milltown","PA",39.965942,-75.545484
"West Long Branch","NJ",40.290389,-74.017638
"Wyndmere","ND",46.266627,-97.13231
"Lenore","WV",37.798988,-82.286808
"Meredith","NH",43.657575,-71.500352
"Doyle","TN",35.853122,-85.512477
"Greenwood","CO",38.205003,-105.096934
"Bixby","MN",43.944407,-93.097146
"Moncks Corner","SC",33.196003,-80.013137
"Bergton","VA",38.765669,-78.948917
"Liberty Park","IN",41.432536,-87.368647
"Henning","MN",46.321628,-95.445316
"Clarkston","GA",33.809549,-84.239643
"Belgium","WI",43.499721,-87.850367
"Chickamauga","GA",34.871188,-85.29079
"Chippewa Falls","WI",44.936905,-91.392935
"Wheeling","WV",40.063962,-80.720915
"Meshoppen","PA",41.614243,-76.046592
"Crystal Bay","NV",39.226018,-120.004079
"Bethel","DE",38.570671,-75.619372
"Burr Oak","MI",41.847272,-85.31859
"Friendship","ME",43.983693,-69.333936
"Passaic","MO",38.321965,-94.348283
"Alberton","MT",47.001587,-114.473455
"Batesville","IN",39.300051,-85.222184
"Adrian","MI",41.897547,-84.037166
"Whiteville","NC",34.33878,-78.703072
"Polaris","MT",45.369646,-113.119487
"Cottonwood","AZ",35.4061235,-110.951108
"Haley","ND",45.961392,-103.119339
"Sherman","NY",42.159224,-79.595326
"Tidioute","PA",41.68506,-79.403103
"Taylors","SC",34.920395,-82.296227
"Moorcroft","WY",44.263315,-104.950254
"Maxbass","ND",48.721688,-101.141546
"Hilton","NY",43.288116,-77.793342
"Boston","NY",42.628949,-78.737529
"Hartford","TN",35.816765,-83.143207
"Saline","MI",42.166707,-83.781608
"Freeburg","MO",38.315042,-91.92267
"Enka","NC",35.549832,-82.650128
"Taylorsville","MS",31.829604,-89.428121
"DIberville","MS",30.426309,-88.890864
"Seiling","OK",36.152043,-98.948045
"University Center","VA",39.057052,-77.444155
"Harney","NV",40.577416,-116.324803
"Fredonia","KY",37.208107,-88.056688
"Forksville","PA",41.48702,-76.602172
"Liborio Negrn Torres","PR",18.043095,-66.942801
"Candor","PA",40.392013,-80.308951
"College Heights","CA",34.106676,-117.689222
"Ivanhoe","VA",36.840123,-80.966748
"Archville","NY",41.121763,-73.861247
"Agua Nueva","TX",26.901717,-98.600298
"Kalskag","AK",61.537222,-160.305278
"York","SC",34.994302,-81.242018
"North Hampton","OH",39.990059,-83.939933
"Marengo","OH",40.400894,-82.810733
"Bennetts Corners","NY",43.19506,-78.017237
"Crosswicks","NJ",40.153444,-74.647658
"Hiawassee","GA",34.949259,-83.757395
"Washburn","IA",42.411656,-92.267406
"Fairport","NY",43.098674,-77.441938
"Marion","OH",40.58867,-83.128524
"Joy","OK",34.597644,-97.166026
"Woodbridge","VA",38.658172,-77.249705
"Woodland","TX",33.807052,-95.273841
"Watch Hill","RI",41.313711,-71.849791
"Granite Springs","NY",41.310372,-73.757355
"Hospers","IA",43.071927,-95.904461
"Greenup","KY",38.573135,-82.830168
"Duson","LA",30.235758,-92.185404
"Trimble","IL",39.063375,-87.68447
"Pine Hills","FL",28.557779,-81.453405
"Stover","MO",38.440856,-92.991865
"West Peoria","IL",40.692538,-89.627877
"Radersburg","MT",46.195762,-111.631919
"Toddville","SC",33.758782,-79.076149
"Beacon Falls","CT",41.442875,-73.062608
"Richford","VT",44.99699,-72.671242
"Tilden","TX",28.461938,-98.549184
"Winfield","IL",41.861696,-88.160903
"Patricksburg","IN",39.315599,-86.959177
"Concord","VA",37.342644,-78.975019
"Rock Rapids","IA",43.427194,-96.17586
"Chisana","AK",62.066111,-142.040833
"Lewisville","TX",33.046233,-96.994174
"Maddock","ND",47.962509,-99.530133
"Warba","MN",47.12883,-93.266598
"Anna Maria","FL",27.531147,-82.733433
"Abiquiu","NM",36.207241,-106.31864
"Blythe","GA",33.292643,-82.20151
"Groesbeck","TX",31.524338,-96.533869
"South Newport","GA",31.634941,-81.396215
"Bealeton","VA",38.57179,-77.763881
"North Babylon","NY",40.716488,-73.321786
"Seneca","NE",42.043331,-100.832927
"Jeffersonville","KY",37.973692,-83.841863
"Scotland","TX",33.660103,-98.470608
"Clayton","IA",42.903876,-91.147352
"Ludington","LA",30.874083,-93.285164
"Odin","MN",43.866345,-94.742757
"Algona","WA",47.27899,-122.252065
"Ava","OH",39.831739,-81.574847
"Komandorski Village","CA",37.71604,-121.908847
"Vincennes","IN",38.677269,-87.528633
"Highland Park","NJ",40.495938,-74.424318
"Minneapolis","MN",44.979965,-93.263836
"Brookport","IL",37.123666,-88.630327
"West Hamlin","WV",38.285644,-82.195698
"Carthage","MS",32.732636,-89.536182
"Radisson","WI",45.768848,-91.221273
"Drummond","ID",43.998525,-111.345229
"Payson","AZ",34.230868,-111.325136
"Stewardson","IL",39.263096,-88.629778
"Northumberland","PA",40.891752,-76.797465
"Morton","WY",43.200513,-108.774564
"Vining","KS",39.566943,-97.295309
"Coffman","MO",37.784497,-90.194285
"The Pinehills","MA",41.888192,-70.599966
"Concordia","MO",38.983349,-93.568546
"Giles","TX",34.818941,-100.585963
"Gosnell","AR",35.959794,-89.972033
"Manns Harbor","NC",35.885724,-75.762679
"Elkhorn","OR",44.835678,-122.362025
"Rutland","IL",40.984199,-89.041747
"Cassadaga","FL",28.966376,-81.235894
"Lakewood (historical)","TN",36.241378,-86.635651
"Whiteford","MD",39.709011,-76.345535
"Gloucester City","NJ",39.89178,-75.116286
"Winfield","IN",41.405315,-87.275312
"Haig","NE",41.879412,-103.759113
"Salome","AZ",33.781142,-113.614652
"Highland","FL",30.112461,-82.045663
"Mechanic Falls","ME",44.111739,-70.391723
"Glenville","KY",37.59455,-87.19336
"Sandy Point","TX",29.385517,-95.481053
"Geary","OK",35.635107,-98.341068
"Loleta","CA",40.640962,-124.225335
"Hauula","HI",21.611233,-157.909177
"Jerome","FL",25.997317,-81.346744
"Armstrong","MO",39.269754,-92.701294
"Brocton","IL",39.71559,-87.932533
"Ripton","VT",43.973673,-73.034003
"Marietta","SC",35.02095,-82.501512
"Paradise","TX",33.150118,-97.687252
"New Home","TX",33.326478,-101.912108
"Brownsboro","TX",32.302371,-95.613572
"Culverton","GA",33.308477,-82.895144
"Elsie","OR",45.865667,-123.594849
"Frankfort","NY",43.038959,-75.070436
"Tensed","ID",47.159899,-116.921836
"North Elba","NY",44.24338,-73.954315
"Chester","IA",43.491077,-92.360449
"Clayton","ID",44.259105,-114.400358
"Sutter Creek","CA",38.392967,-120.802436
"Bedford","NH",42.946474,-71.515901
"Avon","MN",45.609131,-94.451667
"Stockdale","PA",40.083407,-79.848101
"Northport","NY",40.900931,-73.343173
"Wyola","MT",45.129411,-107.393147
"Medicine Bow","WY",41.895521,-106.204739
"Augusta","AR",35.282308,-91.365406
"McLemoresville","TN",35.987286,-88.5745
"Lebanon","PA",40.340925,-76.41135
"Ceiba","PR",18.264123,-65.648495
"Sedgwick","ME",44.30369,-68.616136
"Merryville","LA",30.754367,-93.540451
"Cornell","CA",34.11445,-118.777868
"Solway","MN",47.519954,-95.129176
"North Hills","NY",40.780934,-73.676519
"Dickworsham","TX",33.751491,-98.115598
"Hardwick","VT",44.504776,-72.368162
"Flatonia","TX",29.687732,-97.108597
"Lakeline","OH",41.659491,-81.454281
"Oakland","PA",41.469932,-77.9872075
"Holly Oak","DE",39.788446,-75.478808
"Siglerville","PA",40.739512,-77.532496
"Phelan","CA",34.426109,-117.572275
"Radium Springs","NM",32.501198,-106.928067
"Shannon City","IA",40.901657,-94.263288
"El Dorado","AR",33.20763,-92.666267
"Rhodhiss","NC",35.774021,-81.431201
"Goldville","AL",33.083731,-85.783849
"Broadview","MT",46.097731,-108.877097
"Jeff","KY",37.205096,-83.136281
"Hissop","AL",32.892346,-86.153303
"Altamont","WY",41.19217,-110.789619
"Grand River","OH",41.736155,-81.281214
"University Place","WA",47.235654,-122.550404
"Covington","TX",32.178483,-97.258068
"Taylor","FL",30.440508,-82.291229
"Ellsinore","MO",36.934219,-90.746788
"Windham","OH",41.235056,-81.049261
"Temecula","CA",33.493639,-117.148365
"Smithboro","IL",38.896158,-89.340632
"Dover Plains","NY",41.741205,-73.576515
"Enos Corner","IN",38.289216,-87.26112
"Cook","MN",47.852418,-92.689618
"Murtaugh","ID",42.492414,-114.162251
"Medfield","MA",42.187598,-71.306445
"Richmond","LA",32.387922,-91.182055
"Pagedale","MO",38.683385,-90.307614
"Adrian","MO",38.397518,-94.351616
"Marion","OR",44.749011,-122.942314
"Warrensburg","MO",38.762789,-93.73605
"Glasco","KS",39.356669,-97.841152
"Torrington","CT",41.800652,-73.121221
"Sekiu","WA",48.262299,-124.30133
"Chester","ID",43.999357,-111.569959
"Manchester","CA",38.970185,-123.688073
"Ingersoll","OK",36.800366,-98.41858
"Portage","PA",40.388685,-78.672241
"Cottage Grove","TN",36.379225,-88.479214
"Port Ewen","NY",41.90537,-73.976249
"Barnegat","NJ",39.753175,-74.222918
"Dunfermline","IL",40.491151,-90.031784
"Everetts","NC",35.834881,-77.173571
"Leonardville","KS",39.364442,-96.858901
"Edgewood","MD",39.418719,-76.294402
"Dover","AR",35.401471,-93.114341
"Irma","WI",45.351354,-89.666519
"Northvue","PA",40.92062,-79.932
"Burrton","KS",38.0239,-97.669768
"Caddoa","CO",38.06092,-102.924537
"Sutherland","KY",37.670048,-87.121108
"Maybrook","NY",41.483983,-74.217649
"Van Buren","KY",37.974512,-85.165232
"West Canton","NC",35.537883,-82.85819
"Masontown","PA",39.846743,-79.899776
"Anegam","AZ",32.372843,-112.030969
"Fort Apache","AZ",33.790607,-109.98871
"Burbank","CA",34.180839,-118.308966
"Rumson","NJ",40.372054,-73.999027
"West Allis","WI",43.016681,-88.007031
"West Valley","NY",42.402841,-78.610025
"Montevallo","AL",33.100675,-86.864156
"Vincent","IA",42.591914,-94.02023
"Hoodsport","WA",47.405926,-123.139323
"Eva","TN",36.064504,-88.0042
"Allen","LA",31.835441,-93.288504
"Pendleton","KY",38.462288,-85.303568
"Tucker","AR",34.44454,-91.954583
"Browerville","MN",46.085797,-94.865855
"Chestertown","NY",43.652566,-73.80096
"Chase City","VA",36.799309,-78.458331
"Perote","AL",31.947656,-85.705224
"Northfield","KY",38.287014,-85.641073
"El Duende","NM",36.074189,-106.120024
"Lelia Lake","TX",34.901163,-100.770694
"Le Raysville","PA",41.838686,-76.180208
"Miley","SC",32.947941,-81.031771
"Palmetto","FL",27.521427,-82.572319
"Princeton","IL",41.368092,-89.464815
"Dudley","PA",40.205358,-78.181398
"Blue Grass","MN",46.542739,-95.010023
"Montville","OH",41.607276,-81.050374
"French","NM",36.4742,-104.558323
"Industry","IL",40.327821,-90.607073
"Beemer","NE",41.930001,-96.811702
"Willis","TX",30.424928,-95.479942
"Adrian","MN",43.634966,-95.932797
"Little Rock","MS",32.525973,-89.025334
"Chandler","OK",35.705679,-96.904641
"Hoboken","NJ",40.743991,-74.032363
"Bismarck","ND",46.808327,-100.783739
"Woodlawn","LA",30.292984,-92.958482
"Bellevue","TX",33.636493,-98.013928
"Udall","KS",37.387522,-97.114206
"Laguna Beach","CA",33.542248,-117.78311
"Tazewell","GA",32.380427,-84.440751
"Kirk","OR",42.747357,-121.829462
"Benson","AZ",31.967861,-110.294517
"Geneva","MN",43.823293,-93.267708
"Lake Katrine","NY",41.985648,-73.988193
"Bucklin","MO",39.781693,-92.890197
"Cottonwood","AK",61.513333,-149.564167
"Sand Fork","WV",38.913982,-80.749822
"Concordville","PA",39.885111,-75.520202
"Roopville","GA",33.456502,-85.130778
"Starks","LA",30.315483,-93.661832
"Liberty","OK",35.862657,-96.001276
"Sharon","KS",37.248633,-98.420632
"Capulin","CO",37.283896,-106.111416
"Randall","IA",42.238317,-93.600771
"Trappe","MD",38.658451,-76.057996
"Princeton","IN",38.355324,-87.567522
"Clarinda","IA",40.741935,-95.038313
"Oxford","IN",40.519759,-87.247793
"Cambria","WI",43.542207,-89.107336
"Waverly","FL",27.978911,-81.613966
"Deadhorse","AK",70.205556,-148.511667
"Cottonwood","AL",31.048793,-85.304933
"Trimont","MN",43.762177,-94.7072
"Wilcox","TX",30.446039,-96.379408
"Thomastown","MS",32.864021,-89.669522
"Gober","TX",33.468996,-96.088584
"Freedom","WI",44.386377,-88.288715
"Geronimo","TX",29.663004,-97.966949
"Morgan","WI",44.793883,-88.190102
"Platea","PA",41.950334,-80.328119
"Cedarville","AR",35.569809,-94.366879
"Ursine","NV",37.984684,-114.215261
"Whitehaven","MD",38.269288,-75.791041
"Kenton","DE",39.227612,-75.662985
"Fleming","MO",39.199175,-94.0655
"Knox City","TX",33.418151,-99.81898
"Prestonville","KY",38.679785,-85.190232
"Seaton","TX",31.057681,-97.216109
"Overbrook","KS",38.780561,-95.557203
"De Kalb","MO",39.58694,-94.925243
"Eddystone","PA",39.860112,-75.344356
"South China","ME",44.395625,-69.571154
